Date,Well,Row,Column,Cell line,Sensor,Ligand,Ligand dose [ng/ml],Ligand time [min],Drug,Drug dose [nM],Drug time [min],Start time of early response analysis [min],End time of early response analysis [min],Start time of late response analysis [min],End time of late response analysis [min],Pulsatile threshold,Cell ID,Early PC1,Early PC2,Early PC3,Late PC1,Late PC2,Amplitude,nEdge,SNR,peak duration,peak distance,pulsatile score
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,210,-0.442266,0.179246,-0.0568352,0.150782,0.377177,0.0546428,24,62.47,92.7945,125.059,1.56129
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,211,-0.142181,0.0546759,0.0123736,0.246412,0.0373717,0.0115791,7,36.2197,114.637,NaN,0.181073
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,214,-0.271169,0.0558006,0.0328164,0.115992,0.176982,0.0309097,23,48.0459,83.599,82.5957,1.42697
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,219,-0.171342,0.106535,0.00222323,0.370358,0.0147833,0.0199582,9,34.7051,79.2491,159.139,0.414949
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,221,-0.229871,-0.0399298,0.0622355,-0.0652362,0.260371,0.0222424,14,37.8209,95.5309,161.987,0.544312
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,222,-0.0973584,0.0781971,0.0452879,0.402496,0.0663661,0.0217887,3,48.4079,284.101,186.908,0.118226
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,226,-0.178417,-0.0230395,0.0923644,-0.0482953,0.233827,0.0156982,16,28.9248,121.864,160.741,0.411761
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,227,-0.200678,0.204753,0.013891,0.0369219,0.266246,0.0341654,23,47.1951,80.2722,122.825,1.22373
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,228,-0.182213,0.078052,0.0326781,0.178764,0.0545106,0.0171762,11,33.911,103.601,NaN,0.284106
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,230,NaN,NaN,NaN,0.12933,0.00919355,0.00838116,2,21.9059,NaN,NaN,0.0339049
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,234,-0.178699,-0.0937313,0.0124599,0.338722,0.265225,0.0203961,12,25.1538,86.7255,128.593,0.458393
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,235,-0.266904,-0.0278135,0.0824022,0.228044,0.462281,0.0291348,17,44.5893,124.855,162.984,0.641838
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,236,-0.0776584,0.00353798,0.0331056,0.022278,0.121089,0.0128442,6,23.6892,214.322,271.017,0.105252
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,239,NaN,NaN,NaN,0.0553684,0.027669,0.0106532,5,27.12,NaN,NaN,0.0752741
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,240,-0.0776584,0.00353798,0.0331056,0.0620315,0.178329,0.0157008,5,31.3127,269.148,NaN,0.097179
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,242,NaN,NaN,NaN,0.140961,0.0210883,0.0107948,2,28.6871,119.621,NaN,0.0668527
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,246,-0.188576,-0.02929,0.083184,0.0240553,0.425753,0.0586574,17,37.7298,113.08,151.022,0.813802
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,248,-0.169806,0.0460656,0.0627231,0.216751,0.333706,0.0120956,3,24.7283,NaN,NaN,0.0533434
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,250,-0.263987,0.109834,0.0480117,0.11328,0.259904,0.0287128,25,34.6336,83.0704,95.242,1.16747
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,252,-0.217067,0.0715036,0.0346679,-0.00336788,0.334266,0.0284794,26,34.0445,81.1182,108.407,1.12394
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,256,-0.0892821,0.0281779,0.0410925,-0.0279031,0.130049,0.0112554,3,29.3055,NaN,NaN,0.0566939
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,257,-0.198538,0.029416,0.0129115,0.157277,0.0704139,0.0280008,17,38.0892,80.7444,147.035,0.766431
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,260,-0.0892821,0.0281779,0.0410925,0.0540558,0.147005,0.0132074,6,38.1385,242.981,NaN,0.120325
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,261,-0.21106,-0.0505208,0.0769128,-0.159266,0.161544,0.0179099,13,29.7707,143.919,192.346,0.319719
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,262,-0.187947,0.0423692,0.0437201,0.0981287,0.0795026,0.0162553,4,36.8231,NaN,NaN,0.0870214
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,264,-0.187947,0.0423692,0.0437201,0.0633681,0.0523145,0.016765,7,39.279,NaN,219.804,0.154057
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,266,-0.237874,0.203734,-0.0225817,0.566309,0.020258,0.0228389,11,37.2909,115.136,121.283,0.488763
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,268,-0.155868,0.198864,0.00544462,0.457824,-0.135361,0.0188505,14,40.1659,104.669,199.992,0.456411
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,269,-0.165188,0.129447,0.0408629,0.0214727,0.347948,0.0326418,12,50.5742,119.621,170.46,0.562267
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,270,-0.143197,0.0591574,0.00227854,0.252172,0.0104368,0.0189596,2,49.3145,NaN,NaN,0.0667797
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,271,-0.103045,0.129056,0.0161823,0.309778,-0.051377,0.0167165,4,35.5886,119.621,NaN,0.13675
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,272,-0.213633,0.104633,0.00617262,0.228782,0.0217448,0.0112453,8,23.3829,154.511,240.489,0.151515
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,278,-0.20702,0.223389,0.0165101,0.264336,-0.0418324,0.025039,24,33.1968,86.9616,129.816,0.889641
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,279,-0.155374,-0.0593586,0.05215,-0.164753,0.135741,0.0117373,8,22.8931,203.73,299.053,0.118763
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,281,-0.143197,0.0591574,0.00227854,0.273432,0.0304737,0.0186321,2,49.9169,NaN,NaN,0.0667972
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,282,-0.09396,0.0578206,0.0138298,0.0818151,-0.0514416,0.0143826,6,33.3501,71.0252,168.217,0.285936
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,284,-0.189871,-0.0898971,0.0599099,-0.158318,0.266156,0.0157395,5,31.3144,186.908,NaN,0.116714
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,285,-0.34804,0.177157,-0.0167593,0.456688,-0.0928636,0.0257222,11,48.1075,95.0562,117.96,0.644557
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,287,-0.156434,-0.0108238,0.0217218,0.176108,0.18519,0.0215405,9,44.7067,142.05,160.207,0.359627
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,290,-0.119964,-0.031062,0.0278576,-0.0892039,0.193551,0.0112264,4,21.3975,112.145,142.05,0.139371
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,291,-0.228607,0.17316,-0.00848077,0.197525,0.0716829,0.0298728,8,60.7757,89.716,164.479,0.536836
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,292,-0.383195,0.180457,0.0217981,-0.296874,0.321813,0.0464081,22,69.4816,114.139,134.948,1.27721
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,294,-0.0327455,0.0683571,0.00408125,0.162485,0.0516266,0.00726642,3,17.8066,NaN,NaN,0.0381949
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,296,-0.10274,0.127487,-0.0115681,0.220577,-0.0730844,0.0137229,6,30.6755,93.4542,102.8,0.301069
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,297,-0.170785,0.152413,-0.000491607,0.309615,0.0955897,0.024868,7,40.0344,192.516,195.88,0.234557
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,298,-0.0712056,0.0458554,0.0302196,0.227134,0.0635733,0.0149512,1,39.147,NaN,NaN,0.0346286
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,300,NaN,NaN,NaN,0.253802,-0.126488,0.0158589,8,32.1524,64.2965,127.098,0.424858
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,301,-0.136039,0.0592487,0.0309868,0.0440579,0.152049,0.0117992,6,22.7343,82.2397,231.766,0.174974
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,302,-0.255857,0.181133,0.0148624,0.123466,0.308114,0.0251167,5,58.19,284.101,291.577,0.152966
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,303,-0.0866247,0.261515,0.00741092,0.82724,0.245444,0.0343433,17,35.8556,88.0546,120.618,0.841572
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,304,-0.2452,0.151706,0.0271372,0.507504,0.277054,0.0380301,8,47.813,130.088,190.646,0.398068
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,305,-0.129212,0.0188675,0.0462913,0.00221869,0.0698294,0.0145492,9,21.5039,159.495,268.08,0.159652
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,308,NaN,NaN,NaN,0.276495,-0.025612,0.00891805,7,20.6318,89.716,NaN,0.141604
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,309,-0.252524,0.0633471,0.0379366,0.117673,0.15415,0.0239111,20,31.2793,75.2618,93.0388,0.95619
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,311,-0.24901,-0.00696898,0.090274,0.412996,0.083476,0.0333381,6,66.5619,117.129,158.872,0.42837
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,312,-0.187569,0.0862091,0.0305426,0.101787,0.185702,0.0132445,5,23.5051,97.1923,236.751,0.149025
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,314,-0.252995,0.0955584,0.0618604,0.159956,0.318831,0.0225001,5,50.9579,112.145,299.053,0.216869
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,318,-0.114401,0.133566,0.0182653,0.208321,-0.0106325,0.0214717,16,32.812,72.2712,159.673,0.634261
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,319,-0.30324,0.10175,0.0222239,0.218007,0.0812743,0.0264762,22,30.5525,74.7633,128.219,0.890399
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,322,-0.097133,0.0436404,0.0495279,0.209882,0.161535,0.0124009,4,32.5243,138.312,153.265,0.153978
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,323,-0.405995,0.216087,-0.0049349,0.161276,-0.0794296,0.0436904,22,50.5963,97.1923,116.631,1.24517
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,325,NaN,NaN,NaN,0.290982,0.0849539,0.0297235,13,51.4591,90.784,185.549,0.637981
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,326,-0.212257,0.128847,0.0211418,0.126072,0.223268,0.018481,15,25.3773,95.0562,155.278,0.449395
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,327,-0.395905,0.160241,-0.0536722,0.242842,0.00185192,0.0504877,19,42.053,85.7286,116.983,1.14856
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,328,-0.0140372,0.167891,0.0192321,0.52336,-0.0938064,0.0144633,5,34.4945,NaN,NaN,0.0940022
20130722,1,1,1,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,329,-0.0758522,0.0645366,0.0101943,0.100001,0.000205089,0.0076836,3,16.2659,123.36,104.669,0.0981887
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,1,-0.154006,-0.121291,0.0266686,-0.582359,-0.0455108,0.0121721,5,26.7764,NaN,NaN,0.0781936
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,2,NaN,NaN,NaN,-0.491871,0.0453587,0.0194321,6,38.3467,NaN,NaN,0.1235
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,3,NaN,NaN,NaN,-0.736282,-0.0330393,0.0258398,7,42.7436,257.933,NaN,0.171369
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,4,-0.191968,-0.169943,0.0194451,-0.473871,-0.0243366,0.0064487,4,13.6694,160.741,254.195,0.0578194
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,10,-0.145999,-0.121349,0.00664878,-0.426731,0.00543536,0.0154948,5,29.6419,89.716,189.4,0.205203
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,11,-0.148892,-0.118314,0.0293748,-0.462535,-0.0593173,0.0147011,5,26.5928,138.312,NaN,0.122218
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,12,-0.0649205,-0.0417094,0.00477665,-0.159154,0.0166144,0.0106552,3,25.5688,NaN,NaN,0.0519976
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,13,-0.144626,-0.131219,0.0275556,-0.478519,-0.132289,0.00959062,3,19.8788,123.359,112.145,0.11291
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,14,-0.17479,-0.144093,0.0207868,-0.544114,-0.0175993,0.00996229,3,25.5442,NaN,NaN,0.0508207
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,15,-0.0979564,-0.055342,0.0159054,-0.280815,-0.070831,0.013874,3,34.1791,NaN,NaN,0.0656482
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,17,-0.148435,-0.0871325,0.0404798,-0.303241,-0.0861518,0.0141909,2,26.9504,NaN,NaN,0.0448229
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,18,-0.215947,-0.188128,0.00423691,-0.596629,-0.0438722,0.00946855,5,18.7801,164.479,NaN,0.0813371
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,20,NaN,NaN,NaN,-0.00262527,-0.00576842,0.00639889,5.000000e-01,13.3583,NaN,NaN,0.00960325
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,21,-0.167319,-0.0910884,0.0165077,-0.418074,0.0215385,0.0102697,6,25.2012,157.003,NaN,0.111892
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,22,-0.118264,-0.0781688,0.0103142,-0.333293,-0.034621,0.00803734,1,17.0171,NaN,NaN,0.0185641
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,23,-0.179536,-0.137898,0.0123871,-0.366629,0.0270505,0.00765016,1,16.5521,NaN,NaN,0.0180099
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,24,-0.118934,-0.117909,0.0153988,-0.663803,-0.102896,0.015399,3,30.7607,NaN,NaN,0.0644818
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,26,-0.19598,-0.172679,0.0200179,-0.369069,-0.0261131,0.0153759,5,29.5584,NaN,NaN,0.0888099
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,28,-0.224377,-0.147659,-0.00255467,-0.304878,0.0903417,0.0108181,2,21.1564,NaN,NaN,0.0362787
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,30,-0.144066,-0.117624,0.00538062,-0.266222,-0.0518651,0.00963545,5,16.6717,157.003,NaN,0.078897
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,31,NaN,NaN,NaN,-0.41857,-0.0090983,0.00874497,4,18.9599,130.836,NaN,0.0769014
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,32,-0.241022,-0.208541,0.00649695,-0.368949,0.113335,0.0189158,8,39.472,154.511,NaN,0.209614
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,34,-0.233757,-0.122769,-0.0162592,-0.475976,-0.0368307,0.0252291,8,54.0037,209.337,265.41,0.246512
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,35,-0.111907,-0.0946915,0.02388,-0.416702,-0.0316343,0.00878863,2,20.3517,254.195,NaN,0.0360688
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,42,-0.311533,-0.260316,0.000727026,-0.667753,0.10629,0.0129072,7,25.293,149.527,NaN,0.137374
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,44,-0.097608,-0.0764169,0.00717782,-0.101655,0.0934375,0.00973042,3,18.6371,NaN,NaN,0.0430699
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,45,-0.285592,-0.324907,0.0518637,-0.955659,-0.118983,0.0367132,6,71.8354,228.028,NaN,0.239683
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,47,-0.133171,-0.0996246,0.00727828,-0.257394,0.0153002,0.00601784,5.000000e-01,12.7394,NaN,NaN,0.00918816
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,48,-0.240502,-0.214675,0.0420013,-0.509852,-0.0595584,0.0118397,6,23.9311,181.301,235.504,0.120082
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,49,-0.179536,-0.137898,0.0123871,-0.350132,0.039511,0.00751513,1,16.5145,NaN,NaN,0.0178829
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,50,-0.251946,-0.152007,0.00985101,-0.630571,-0.00541765,0.013843,4,32.077,201.861,NaN,0.0938517
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,51,-0.256923,-0.223317,0.00751995,-0.676201,-0.0664589,0.0232526,11,36.1027,211.206,230.936,0.258864
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,53,-0.252971,-0.235202,0.0430171,-0.937266,-0.160202,0.0289211,11,40.2727,157.751,155.342,0.414818
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,55,-0.0985214,-0.0848167,0.0263712,-0.151576,0.0528727,0.0107866,4,19.1366,149.527,231.766,0.0881788
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,56,-0.252924,-0.238207,0.0165772,-0.497621,-0.0342249,0.0141178,4,30.7626,242.981,NaN,0.0843223
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,57,-0.164526,-0.182384,0.0224598,-0.430355,0.0440325,0.00791808,3,14.4347,142.05,127.098,0.0790102
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,58,-0.126952,-0.101137,0.0196363,-0.241646,0.0464535,0.00839608,3,20.5863,NaN,NaN,0.0430946
20130722,2,1,2,184A1,F3aN400Venus+NLSmCherry,EGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,59,-0.133262,-0.106843,0.00640127,-0.176734,0.0598907,0.0110345,3,29.1528,NaN,NaN,0.0561735
